"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"ef2ff60cce062686adb6bf3f1b034e94b23bbef10709daddbf68624d4c3901a3d98bc69dc4cff0c7a0fb5f64dd04e0969090574a5811bc17f7011941758b6729",,"2026-04-14T17:50:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DUSK","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-14T19:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3409","W","NORTH AVE","1422",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","17","3","4","41.909939317","-87.7122697103","POINT (-87.712269710347 41.909939317028)"
"f45e985a5a4767aa9160067e1fc87db2cd432759275befc73bd28db3447b275702dbcda9eee140ff311b5b6482b678231191e9bf19d4110bd3daec03c3bfa34a",,"2026-04-14T17:50:00.000","40","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T18:04:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3135","N","LAKE SHORE DR","1934",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","3","4","41.9387879927","-87.6377196973","POINT (-87.637719697337 41.938787992706)"
"24bdbe3e6af1ebf6af9474c8a6ec224404797ed2cb8e6a0160204e9d70b62dbd01878be2d8d05167cbc9261d946b9f8e801ce1221259895a584e0aefbb9dcc6f",,"2026-04-14T17:40:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2026-04-14T18:05:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4401","S","KEDZIE AVE","922",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","3","4","41.8134908544","-87.7040397933","POINT (-87.704039793293 41.813490854366)"
"7e0be7921a6c8db9584c42e032a0afa6a96917c5d8f1bca075e84e9ab300439234c736ea7aff5e67b3e234018224042df8f8924801d11317759e9c122bd5b2ae",,"2026-04-14T17:39:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2026-04-14T17:51:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER OVERTAKING/PASSING","3053","N","CICERO AVE","2521",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.9367850174","-87.7466593688","POINT (-87.74665936882 41.936785017401)"
"1618f21a766c4e8ab58eab3473159999c1860924047563b309cbac32f7832560d53de88d2a4fca2830230b1a6eb403c906f67324278e8e15cc1e77fcff8ebab6",,"2026-04-14T17:30:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-14T18:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3826","S","ASHLAND AVE","912",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","17","3","4","41.8241632723","-87.6657140995","POINT (-87.665714099522 41.824163272324)"
"94e10e11ab51176a95716d314c37d61ee7a6746ac19eb55bc1fbe0b240528e5b53cb3b44147985c3f93fdb590a604bd37b64b2b63f21e1a1a2893960481057ff",,"2026-04-14T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-14T19:35:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1723","N","DRAKE AVE","1422",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.9125147212","-87.7148585339","POINT (-87.714858533927 41.912514721231)"
"b1b46abd61fb02ac21d1f079254567b42b9d98b8bdc9281c77193b3f433328d89514d1d55e1fdad5f69875faa22343fd402fe0586906991b80fe7433e8d281ee",,"2026-04-14T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2026-04-14T17:31:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","5646","S","ARCHER AVE","814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.7974358074","-87.7519419541","POINT (-87.751941954096 41.797435807431)"
"b9891df20690b620847d4a941029fc5424cd0e7b9a215400e92737748f5f3cfa4fe55e5c74e7933a90f62f1c15060376b50e2519849dc1ca27ff6ffa590d26af",,"2026-04-14T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-14T17:50:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2545","W","103RD ST","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.7062654608","-87.6858287269","POINT (-87.685828726933 41.706265460822)"
"dab99c0d8840a654c239dba5ac8d52d0972340cf1a83dd9a152b38f415f94d353d2306988f9ebed575f686a3705e2925c272f2afa94ca417c2743992f11855fc",,"2026-04-14T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T17:31:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","2459","S","KEELER AVE","1013",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","3","4","41.8460610215","-87.7293240611","POINT (-87.72932406112 41.846061021508)"
"2590e32a89e5a9f44776c0b5f8e6539fabab901eb2508953613baf25f934233cd300e321b52fcf946ebcd595fe05f915b519cd48c0d4a590e12a1c3ebc6a3cee",,"2026-04-14T17:22:00.000","30","PEDESTRIAN CROSSING SIGN","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-14T17:25:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1151","N","LA SALLE DR","1824",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","17","3","4","41.903270221","-87.6327523735","POINT (-87.632752373504 41.903270220997)"
"a40f50e8bfb45db94825339a8e4b3f4c16ece22ee700b357156f5e5959ffa6080e8fa34415d1df591a9939fcac0806442811a19877928d4fc14a7ee7e811f6fe",,"2026-04-14T17:18:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-15T17:49:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","6201","N","SHERIDAN RD","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.9946916877","-87.6553803324","POINT (-87.655380332415 41.994691687667)"
"3d734a190eaffa7cadb7c278e5c67eb748e94c17b0b6be1ba89a2d9c78d7aa2cfb66f4e8b29656178cbf7132c2bfb6aef1a8ee6cb1a53d55b3678e11ce698c02",,"2026-04-14T17:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T18:00:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","4850","N","BROADWAY","2033",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.9704492449","-87.6598560795","POINT (-87.659856079531 41.970449244926)"
"d3b643453b8372e2aea85b224511fba46cf8a8dfb8749cadd6bb8278e1a8c20511932c45a18a8c6b64062a381ffcd13f440c44117ac0b0d03f6f4684b01ec91e",,"2026-04-14T17:14:00.000","30","TRAFFIC SIGNAL","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-14T17:15:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","2458","S","CALIFORNIA AVE","1033",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","17","3","4","41.8465164286","-87.6954234594","POINT (-87.695423459386 41.846516428599)"
"1b2b18074f4d5d17e2030a7478131e1722ec1bbcd7d2da575c81e79d61eecf629eaaf13240b0825e8f3449001d9090a94f6cd9bb3e3ae4d3ecbf9e79d7f91b9c",,"2026-04-14T17:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2026-04-14T17:20:00.000","CELL PHONE USE OTHER THAN TEXTING","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","13681","S","BRAINARD AVE","433",,,,,,,"4","REPORTED, NOT EVIDENT","1","0","0","0","1","0","0","17","3","4","41.6467359382","-87.5434728486","POINT (-87.543472848646 41.646735938176)"
"3fd0a21313741f5ce2baf03e8ebd26ef93a9309e8b761cdb708df92e90297033545f096b8c1bc685f491e767d063022feddbb251ff23db134968361012a2c267",,"2026-04-14T17:10:00.000","30","STOP SIGN/FLASHER","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T17:13:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","2866","S","CANAL ST","914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.8418367105","-87.6383919933","POINT (-87.638391993315 41.841836710525)"
"91259c90a20863df7421828ad460a272bdfa2e2163039568f5b62a9508e42333a0c7e8d07eb24cce5bc21956c118ff35ea97d6b8c78ebc041b7dc56df2be976c",,"2026-04-14T17:01:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","ALLEY",,"STRAIGHT AND LEVEL","DRY","DEBRIS ON ROADWAY","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T17:02:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5242","W","WASHINGTON BLVD","1523",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","3","4","41.8824589245","-87.7567874812","POINT (-87.756787481202 41.882458924475)"
"bce52879a9b27c80505620842de6149a9d154a0c2fc66fb4c26ad0b408792228e7e49a15a6c41d39dd55ce2869202b068dffad03ba2bb876f00b6c5bacf82576",,"2026-04-14T17:01:00.000","20","OTHER","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T17:01:00.000","NOT APPLICABLE","NOT APPLICABLE","4121","W","24TH PL","1013",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.8468514701","-87.7271845432","POINT (-87.72718454324 41.846851470072)"
"7660fd4ceb9a88c48d5eca37ae14f4702b3354d80d80470353ad79310f424a968b9635e49d63a30009056348048bc8b30fcf68a30c6d2b379fd17f7dcd827255",,"2026-04-14T17:00:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-14T17:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6300","S","WASHTENAW AVE","825",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.7790534481","-87.6910994498","POINT (-87.691099449836 41.779053448058)"
"870f9f38536dbeb5b1f91ab283cefa5d0fe4eb8e92ac9804c29088eec3b7466d36082ae2b8bbcc0e1e18397f31a5bd4e9acd237caee6d22a66547768c048d83a",,"2026-04-14T17:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T17:06:00.000","FOLLOWING TOO CLOSELY","FAILING TO YIELD RIGHT-OF-WAY","2400","W","MADISON ST","1222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","4","41.8812705043","-87.6865359402","POINT (-87.686535940171 41.881270504288)"
"e4dec2e59b5eafc84316352f3e3544988f846aa0079e0c748239febbcb56064af8cf16f6721a728754f533bdfae8aec7f247e195fd1c02ee8cd002c32c5fab11",,"2026-04-14T17:00:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-14T17:00:00.000","IMPROPER OVERTAKING/PASSING","FOLLOWING TOO CLOSELY","5350","W","DIVISION ST","2532",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","3","4","41.9023089852","-87.7603073162","POINT (-87.760307316203 41.902308985249)"
"032301b632a80ff6551b518edc132a67b6ea9b3f2f86ec7404cde100637efec173eee325f51bb0c7e423f9adf51bf9cc11f1317a83e62b040abaf56dbfcfcb53",,"2026-04-14T16:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-14T16:53:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","800","W","120TH ST","524",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","16","3","4","41.6761008029","-87.6419724287","POINT (-87.64197242869 41.676100802881)"
"5018774bd09c8fb5564c2f9c9036cdd280699c6a1f012700c0682ab52e045bd77b132ab94bc18f1e27c161adeb3f8e88f5631fc466f9a6319f65972ff83d281e",,"2026-04-14T16:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2026-04-14T17:45:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","6407","N","CALDWELL AVE","1621",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.9975327583","-87.7669007394","POINT (-87.766900739373 41.997532758268)"
"e11472b0cf2f2741547bcb44850fc11e4e7ed235a3d2683f739b819b36d217699fafaa645550accd8924df5151c2555f8f717f51a94f68736288d5437ce6d079",,"2026-04-14T16:46:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","UNKNOWN","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-14T18:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4936","W","NORTH AVE","2533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.9096772757","-87.7506460785","POINT (-87.750646078529 41.90967727573)"
"742201e57acd52b19076d53def1b56335b5ecb85d6b6ed97390becf608c0cd28cf0e931026049179be28a83a4488c1a6e0458a9228249b90a3e7c11f0d6a1ef8",,"2026-04-14T16:43:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAWN","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-14T20:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4935","W","WASHINGTON BLVD","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.8816569433","-87.7491865933","POINT (-87.749186593298 41.881656943343)"
"616e403d1eb5414e21700d1dee37b7436729e36317e4eeb219845782924dc8522807e781531d599780741b07d3a551b898e041fee59e50eee03f730cc075ae4c",,"2026-04-14T16:31:00.000","45","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T16:31:00.000","EQUIPMENT - VEHICLE CONDITION","FOLLOWING TOO CLOSELY","4700","S","LAKE SHORE DR SB","222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.8105924989","-87.5893711119","POINT (-87.589371111902 41.810592498867)"
"508b8aaf1c8c0dc1a6abfa49ff4f9b31b5900e7b22c999363382d57f9c9569eff7b7943e1296bf6d210558b44b8e5df1dd8d9b742dfa2c47827bfbe6daa9ac2a",,"2026-04-14T16:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T16:55:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3953","W","26TH ST","1031",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.8441468389","-87.7242146055","POINT (-87.724214605522 41.844146838856)"
"57120c69f264a7ebdb6ef6c56c14cdd65cfa64557465d6ff25a8a2cf431c1f07d0fb305e024555e12fcd4f7d159558da3f3a0e6595a8e0f265fce6856984720f",,"2026-04-14T16:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2026-04-14T18:30:00.000","DISREGARDING STOP SIGN","FAILING TO YIELD RIGHT-OF-WAY","7300","S","MOZART ST","835",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","1","0","16","3","4","41.7607810102","-87.6942930263","POINT (-87.694293026287 41.760781010189)"
"b332b865bb39b68be1053548557ceb8b697e987d13b9c3e5a07e9c4f6b5ddc2986ce8f36072ec26d2901fb8522fe8e483f80b7aeafd0221266504d0340b7d8ea",,"2026-04-14T16:30:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2026-04-14T16:36:00.000","NOT APPLICABLE","UNABLE TO DETERMINE","3756","W","87TH ST","834",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","16","3","4","41.735055237","-87.7163795543","POINT (-87.716379554265 41.735055236953)"
"ba8196b96164872133339c6cc5bdb0a8a7b14c33ffde34806cee794e74428bfe97090dc0c1b67105426ae1b2c58c62d76679afe41596ca663f7299f64ae6fde0",,"2026-04-14T16:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-15T11:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1416","W","FULLERTON AVE","1932",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","16","3","4","41.9253166968","-87.6640826406","POINT (-87.664082640599 41.925316696755)"
"bd943355b787774cdf4f1e0aa0f76ebd813d314d44234d16bc7e604c2be9d904cf8f16d99dcd7da69d34554ede0bdd8b9c9c7f8408b1814aec7cf867fb9b9d32",,"2026-04-14T16:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-14T16:36:00.000","FOLLOWING TOO CLOSELY","FAILING TO YIELD RIGHT-OF-WAY","353","N","LARAMIE AVE","1532",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","16","3","4","41.8871214169","-87.7551736439","POINT (-87.755173643863 41.887121416928)"
"faa1fb61fe472ba9788b4c03c419031eea783819be4966e16a43fe84a6f8091aa5991eef1c84981df13bd572b87218c8d6156c699895cdfc387c75fcbdcf609a",,"2026-04-14T16:30:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PEDALCYCLIST","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2026-04-15T14:30:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","6101","S","EVANS AVE","313",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","16","3","4","41.7839437026","-87.6071169202","POINT (-87.607116920153 41.783943702614)"
"8207fca1d6a3588130ad60c655ba3e97b8782666d4971ae021f45a8542db5d92fb84d348b0947cf833620035b3e490ed935806d5daad1b05bfa075e3efb60263",,"2026-04-14T16:22:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2026-04-14T18:31:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2600","W","26TH ST","1034",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","16","3","4","41.8448648875","-87.6904137885","POINT (-87.69041378852 41.84486488751)"
"8cc63a08f3b7e492f6365e2d85a3f9485778725e5f38ecaace4540ffbaf39598c414958a1d6ba2f4ac3b17bbd60a3be2db6472110a38157a52b225f965174d2a",,"2026-04-14T16:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-14T16:23:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2","N","FRANKLIN ST","122",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","16","3","4","41.8819639609","-87.6354591712","POINT (-87.635459171235 41.881963960924)"
"bdba729addd94dbfc96cb3345f4e132e8afffbb36b27bad16c1cb8c6cf04358454de0942ccc00ab3df46e27eeed1bbe88443e6aa82bd92b9191bfaa54a96d759",,"2026-04-14T16:18:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-14T17:15:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2356","W","VAN BUREN ST","1225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.8762010889","-87.6860796607","POINT (-87.686079660735 41.876201088903)"
"f041c3ea8e50364af06d22cc63df193ec36eccff1f47a6ae2a244d5e318c861e04df32feb441151d0c34f42b6b4c07c85c46fca42e006c6c9ed8223da6fd8819",,"2026-04-14T16:15:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2026-04-14T16:50:00.000","IMPROPER BACKING","FAILING TO REDUCE SPEED TO AVOID CRASH","2021","W","CHICAGO AVE","1221",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","16","3","4","41.8957852296","-87.6779308926","POINT (-87.677930892592 41.895785229598)"
"8d3bff1970ad9380abcfff91633896ce80e8d751989203089f3daff4078e3ec758ee430b770c611cc3b042a5265bca1fd0d4d97329bd877341a0366183c0b074",,"2026-04-14T16:13:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2026-04-14T16:13:00.000","NOT APPLICABLE","NOT APPLICABLE","2499","W","DIVISION ST","1212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","16","3","4","41.9028833961","-87.6894253988","POINT (-87.689425398779 41.902883396087)"
